episode,step,ego_speed,ttc_left,ttc_center,ttc_right,action,reward,done,truncated,crashed,trip_time
18,16,20.0,10.0,10.0,1.0,4.0,0.6078311362594401,False,False,False,16.0
18,17,20.0,10.0,10.0,1.0,,0.6088526453306194,True,False,False,17.0
19,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
19,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
19,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
19,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
19,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
19,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
19,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
19,7,20.0,10.0,10.0,1.0,4.0,0.7667422152816781,False,False,False,7.0
19,8,20.0,10.0,10.0,1.0,4.0,0.744020770130719,False,False,False,8.0
19,9,20.0,7.0,7.0,1.0,4.0,0.719281089788393,False,False,False,9.0
19,10,20.0,10.0,10.0,4.0,1.0,0.6911466659699458,False,False,False,10.0
19,11,20.0,10.0,10.0,2.0,4.0,0.6622635954908561,False,False,False,11.0
19,12,20.0,10.0,10.0,1.0,4.0,0.6374820170309263,False,False,False,12.0
19,13,20.0,10.0,10.0,1.0,4.0,0.6203919894532526,False,False,False,13.0
19,14,20.0,10.0,10.0,1.0,4.0,0.6113180147425225,False,False,False,14.0
19,15,20.0,10.0,10.0,1.0,4.0,0.608053700732078,False,False,False,15.0
19,16,20.0,10.0,10.0,1.0,4.0,0.6078311362594401,False,False,False,16.0
19,17,20.0,10.0,10.0,1.0,,0.6088526453306194,True,False,False,17.0
20,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
20,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
20,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
20,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
20,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
20,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
20,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
20,7,20.0,10.0,10.0,1.0,4.0,0.7667422152816781,False,False,False,7.0
20,8,20.0,10.0,10.0,1.0,4.0,0.744020770130719,False,False,False,8.0
20,9,20.0,7.0,7.0,1.0,4.0,0.719281089788393,False,False,False,9.0
20,10,20.0,10.0,10.0,4.0,1.0,0.6911466659699458,False,False,False,10.0
20,11,20.0,10.0,10.0,2.0,4.0,0.6622635954908561,False,False,False,11.0
20,12,20.0,10.0,10.0,1.0,4.0,0.6374820170309263,False,False,False,12.0
20,13,20.0,10.0,10.0,1.0,4.0,0.6203919894532526,False,False,False,13.0
20,14,20.0,10.0,10.0,1.0,4.0,0.6113180147425225,False,False,False,14.0
20,15,20.0,10.0,10.0,1.0,4.0,0.608053700732078,False,False,False,15.0
20,16,20.0,10.0,10.0,1.0,4.0,0.6078311362594401,False,False,False,16.0
20,17,20.0,10.0,10.0,1.0,,0.6088526453306194,True,False,False,17.0
21,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
21,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
21,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
21,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
21,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
21,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
21,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
21,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
21,8,20.0,10.0,10.0,1.0,4.0,0.888889165728404,False,False,False,8.0
21,9,20.0,7.0,7.0,1.0,4.0,0.888888936197505,False,False,False,9.0
21,10,20.0,10.0,6.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
21,11,24.0,10.0,3.0,10.0,3.0,0.9349506550134247,False,False,False,11.0
21,12,29.0,5.0,1.0,5.0,4.0,0.9888838322716574,False,False,False,12.0
21,13,24.0,9.0,1.0,1.0,,0.3783442473307121,True,False,True,13.0
22,0,30.0,8.0,10.0,1.0,4.0,0.0,False,False,False,0.0
22,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
22,2,21.0,9.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
22,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
22,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
22,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
22,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
22,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
22,8,20.0,7.0,7.0,1.0,4.0,0.888889165728404,False,False,False,8.0
22,9,20.0,5.0,5.0,1.0,4.0,0.888888936197505,False,False,False,9.0
22,10,20.0,10.0,5.0,10.0,1.0,0.8888888969733748,False,False,False,10.0
22,11,20.0,10.0,5.0,10.0,1.0,0.8888888902704324,False,False,False,11.0
22,12,20.0,10.0,6.0,10.0,3.0,0.8888888891249783,False,False,False,12.0
22,13,24.0,2.0,2.0,2.0,4.0,0.9349506536722261,False,False,False,13.0
22,14,21.0,10.0,3.0,1.0,4.0,0.8967603025564779,False,False,False,14.0
22,15,20.0,10.0,2.0,1.0,4.0,0.8902340208745552,False,False,False,15.0
22,16,20.0,10.0,1.0,1.0,4.0,0.8891187561192585,False,False,False,16.0
22,17,9.0,10.0,1.0,1.0,,0.21521630418777576,True,False,True,17.0
23,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
23,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
23,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
23,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
23,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
23,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
23,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
23,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
23,8,20.0,10.0,10.0,1.0,4.0,0.888889165728404,False,False,False,8.0
23,9,20.0,7.0,7.0,1.0,4.0,0.888888936197505,False,False,False,9.0
23,10,20.0,10.0,6.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
23,11,24.0,10.0,3.0,10.0,3.0,0.9349506550134247,False,False,False,11.0
23,12,29.0,5.0,1.0,5.0,4.0,0.9888838322716574,False,False,False,12.0
23,13,24.0,9.0,1.0,1.0,,0.3783442473307121,True,False,True,13.0
24,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
24,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
24,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
24,3,20.0,7.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
24,4,20.0,6.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
24,5,20.0,5.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
24,6,20.0,5.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
24,7,20.0,5.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
24,8,20.0,6.0,10.0,1.0,4.0,0.888889165728404,False,False,False,8.0
24,9,20.0,6.0,6.0,1.0,4.0,0.888888936197505,False,False,False,9.0
24,10,20.0,4.0,10.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
24,11,24.0,1.0,10.0,10.0,4.0,0.9349506550134247,False,False,False,11.0
24,12,21.0,4.0,10.0,10.0,3.0,0.896760302785673,False,False,False,12.0
24,13,24.0,1.0,10.0,10.0,4.0,0.9362957856567142,False,False,False,13.0
24,14,21.0,2.0,10.0,1.0,4.0,0.8969901697866461,False,False,False,14.0
24,15,20.0,10.0,10.0,1.0,4.0,0.8902733024797171,False,False,False,15.0
24,16,20.0,10.0,10.0,1.0,,0.8891254688834178,True,False,False,16.0
25,0,30.0,10.0,8.0,1.0,4.0,0.0,False,False,False,0.0
25,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
25,2,21.0,9.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
25,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
25,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
25,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
25,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
25,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
25,8,20.0,8.0,8.0,1.0,4.0,0.888889165728404,False,False,False,8.0
25,9,20.0,6.0,6.0,1.0,4.0,0.888888936197505,False,False,False,9.0
25,10,20.0,10.0,5.0,10.0,1.0,0.8888888969733748,False,False,False,10.0
25,11,20.0,10.0,6.0,10.0,3.0,0.8888888902704324,False,False,False,11.0
25,12,24.0,8.0,2.0,8.0,4.0,0.9349506538679707,False,False,False,12.0
25,13,21.0,5.0,5.0,5.0,4.0,0.8967603025899283,False,False,False,13.0
25,14,20.0,10.0,3.0,1.0,4.0,0.8902340208802715,False,False,False,14.0
25,15,20.0,10.0,2.0,1.0,4.0,0.8891187561202354,False,False,False,15.0
25,16,20.0,10.0,1.0,1.0,4.0,0.8889281704942521,False,False,False,16.0
25,17,14.0,10.0,1.0,1.0,,0.26850758886780035,True,False,True,17.0
26,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
26,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
26,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
26,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
26,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
26,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
26,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
26,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
26,8,20.0,6.0,6.0,1.0,4.0,0.888889165728404,False,False,False,8.0
26,9,20.0,5.0,5.0,1.0,4.0,0.888888936197505,False,False,False,9.0
26,10,20.0,10.0,5.0,10.0,1.0,0.8888888969733748,False,False,False,10.0
26,11,20.0,10.0,5.0,10.0,1.0,0.8888888902704324,False,False,False,11.0
26,12,20.0,10.0,6.0,10.0,3.0,0.8888888891249783,False,False,False,12.0
26,13,24.0,2.0,2.0,2.0,4.0,0.9349506536722261,False,False,False,13.0
26,14,21.0,10.0,3.0,1.0,4.0,0.8967603025564779,False,False,False,14.0
26,15,20.0,10.0,2.0,1.0,4.0,0.8902340208745552,False,False,False,15.0
26,16,20.0,10.0,1.0,1.0,4.0,0.8891187561192585,False,False,False,16.0
26,17,14.0,10.0,1.0,1.0,,0.26854915587908385,True,False,True,17.0
27,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
27,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
27,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
27,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
27,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
27,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
27,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
27,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
27,8,20.0,9.0,9.0,1.0,4.0,0.888889165728404,False,False,False,8.0
27,9,20.0,6.0,6.0,1.0,4.0,0.888888936197505,False,False,False,9.0
27,10,20.0,10.0,6.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
27,11,24.0,10.0,3.0,10.0,3.0,0.9349506550134247,False,False,False,11.0
27,12,29.0,5.0,1.0,5.0,4.0,0.9888838322716574,False,False,False,12.0
27,13,24.0,8.0,1.0,1.0,,0.3783442473307121,True,False,True,13.0
28,0,30.0,10.0,7.0,1.0,4.0,0.0,False,False,False,0.0
28,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
28,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
28,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
28,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
28,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
28,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
28,7,20.0,10.0,10.0,1.0,4.0,0.7667422152816781,False,False,False,7.0
28,8,20.0,10.0,10.0,1.0,4.0,0.744020770130719,False,False,False,8.0
28,9,20.0,7.0,7.0,1.0,4.0,0.719281089788393,False,False,False,9.0
28,10,20.0,10.0,10.0,4.0,1.0,0.6911466659699458,False,False,False,10.0
28,11,20.0,10.0,10.0,2.0,4.0,0.6622635954908561,False,False,False,11.0
28,12,20.0,10.0,10.0,1.0,4.0,0.6374820170309263,False,False,False,12.0
28,13,20.0,10.0,10.0,1.0,4.0,0.6203919894532526,False,False,False,13.0
28,14,20.0,10.0,10.0,1.0,4.0,0.6113180147425225,False,False,False,14.0
28,15,20.0,10.0,10.0,1.0,4.0,0.608053700732078,False,False,False,15.0
28,16,20.0,10.0,10.0,1.0,4.0,0.6078311362594401,False,False,False,16.0
28,17,20.0,10.0,10.0,1.0,,0.6088526453306194,True,False,False,17.0
29,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
29,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
29,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
29,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
29,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
29,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
29,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
29,7,20.0,10.0,10.0,1.0,4.0,0.7667422152816781,False,False,False,7.0
29,8,20.0,10.0,10.0,1.0,4.0,0.744020770130719,False,False,False,8.0
29,9,20.0,7.0,7.0,1.0,4.0,0.719281089788393,False,False,False,9.0
29,10,20.0,10.0,10.0,4.0,1.0,0.6911466659699458,False,False,False,10.0
29,11,20.0,10.0,10.0,2.0,4.0,0.6622635954908561,False,False,False,11.0
29,12,20.0,10.0,10.0,1.0,4.0,0.6374820170309263,False,False,False,12.0
29,13,20.0,10.0,10.0,1.0,4.0,0.6203919894532526,False,False,False,13.0
29,14,20.0,10.0,10.0,1.0,4.0,0.6113180147425225,False,False,False,14.0
29,15,20.0,10.0,10.0,1.0,4.0,0.608053700732078,False,False,False,15.0
29,16,20.0,10.0,10.0,1.0,4.0,0.6078311362594401,False,False,False,16.0
29,17,20.0,10.0,10.0,1.0,,0.6088526453306194,True,False,False,17.0
30,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
30,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
30,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
30,3,20.0,7.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
30,4,20.0,6.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
30,5,20.0,5.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
30,6,20.0,4.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
30,7,20.0,4.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
30,8,20.0,5.0,10.0,1.0,4.0,0.888889165728404,False,False,False,8.0
30,9,20.0,5.0,5.0,1.0,4.0,0.888888936197505,False,False,False,9.0
30,10,20.0,3.0,10.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
30,11,24.0,1.0,10.0,10.0,4.0,0.9349506550134247,False,False,False,11.0
30,12,21.0,3.0,10.0,10.0,3.0,0.896760302785673,False,False,False,12.0
30,13,24.0,1.0,10.0,10.0,4.0,0.9362957856567142,False,False,False,13.0
30,14,21.0,1.0,10.0,1.0,4.0,0.8969901697866461,False,False,False,14.0
30,15,20.0,10.0,10.0,1.0,4.0,0.8902733024797171,False,False,False,15.0
30,16,20.0,10.0,10.0,1.0,,0.8891254688834178,True,False,False,16.0
31,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
31,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
31,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
31,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
31,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
31,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
31,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
31,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
31,8,20.0,7.0,7.0,1.0,4.0,0.888889165728404,False,False,False,8.0
31,9,20.0,5.0,5.0,1.0,4.0,0.888888936197505,False,False,False,9.0
31,10,20.0,10.0,5.0,10.0,1.0,0.8888888969733748,False,False,False,10.0
31,11,20.0,10.0,5.0,10.0,1.0,0.8888888902704324,False,False,False,11.0
31,12,20.0,10.0,6.0,10.0,3.0,0.8888888891249783,False,False,False,12.0
31,13,24.0,2.0,2.0,2.0,4.0,0.9349506536722261,False,False,False,13.0
31,14,21.0,10.0,3.0,1.0,4.0,0.8967603025564779,False,False,False,14.0
31,15,20.0,10.0,2.0,1.0,4.0,0.8902340208745552,False,False,False,15.0
31,16,20.0,10.0,1.0,1.0,4.0,0.8891187561192585,False,False,False,16.0
31,17,9.0,10.0,1.0,1.0,,0.20828379621813004,True,False,True,17.0
32,0,30.0,9.0,10.0,1.0,4.0,0.0,False,False,False,0.0
32,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
32,2,21.0,9.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
32,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
32,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
32,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
32,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
32,7,20.0,10.0,10.0,1.0,4.0,0.7667422152816781,False,False,False,7.0
32,8,20.0,10.0,10.0,1.0,4.0,0.744020770130719,False,False,False,8.0
32,9,20.0,7.0,7.0,1.0,4.0,0.719281089788393,False,False,False,9.0
32,10,20.0,10.0,10.0,4.0,1.0,0.6911466659699458,False,False,False,10.0
32,11,20.0,10.0,10.0,2.0,4.0,0.6622635954908561,False,False,False,11.0
32,12,20.0,10.0,10.0,1.0,4.0,0.6374820170309263,False,False,False,12.0
32,13,20.0,10.0,10.0,1.0,4.0,0.6203919894532526,False,False,False,13.0
32,14,20.0,10.0,10.0,1.0,4.0,0.6113180147425225,False,False,False,14.0
32,15,20.0,10.0,10.0,1.0,4.0,0.608053700732078,False,False,False,15.0
32,16,20.0,10.0,10.0,1.0,4.0,0.6078311362594401,False,False,False,16.0
32,17,20.0,10.0,10.0,1.0,,0.6088526453306194,True,False,False,17.0
33,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
33,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
33,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
33,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
33,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
33,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
33,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
33,7,20.0,10.0,10.0,1.0,4.0,0.7667422152816781,False,False,False,7.0
33,8,20.0,10.0,10.0,1.0,4.0,0.744020770130719,False,False,False,8.0
33,9,20.0,7.0,7.0,1.0,4.0,0.719281089788393,False,False,False,9.0
33,10,20.0,10.0,10.0,4.0,1.0,0.6911466659699458,False,False,False,10.0
33,11,20.0,10.0,10.0,2.0,4.0,0.6622635954908561,False,False,False,11.0
33,12,20.0,10.0,10.0,1.0,4.0,0.6374820170309263,False,False,False,12.0
33,13,20.0,10.0,10.0,1.0,4.0,0.6203919894532526,False,False,False,13.0
33,14,20.0,10.0,10.0,1.0,4.0,0.6113180147425225,False,False,False,14.0
33,15,20.0,10.0,10.0,1.0,4.0,0.608053700732078,False,False,False,15.0
33,16,20.0,10.0,10.0,1.0,4.0,0.6078311362594401,False,False,False,16.0
33,17,20.0,10.0,10.0,1.0,,0.6088526453306194,True,False,False,17.0
34,0,30.0,8.0,10.0,1.0,4.0,0.0,False,False,False,0.0
34,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
34,2,21.0,9.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
34,3,20.0,9.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
34,4,20.0,7.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
34,5,20.0,6.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
34,6,20.0,6.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
34,7,20.0,6.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
34,8,20.0,8.0,10.0,1.0,4.0,0.888889165728404,False,False,False,8.0
34,9,20.0,7.0,7.0,1.0,4.0,0.888888936197505,False,False,False,9.0
34,10,20.0,5.0,10.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
34,11,24.0,1.0,10.0,10.0,4.0,0.9349506550134247,False,False,False,11.0
34,12,21.0,3.0,10.0,10.0,3.0,0.896760302785673,False,False,False,12.0
34,13,24.0,1.0,1.0,1.0,4.0,0.9362957856567142,False,False,False,13.0
34,14,21.0,1.0,10.0,1.0,4.0,0.8969901697866461,False,False,False,14.0
34,15,20.0,2.0,10.0,1.0,4.0,0.8902733024797171,False,False,False,15.0
34,16,20.0,1.0,10.0,1.0,,0.8891254688834178,True,False,False,16.0
35,0,30.0,10.0,9.0,1.0,4.0,0.0,False,False,False,0.0
35,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
35,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
35,3,20.0,7.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
35,4,20.0,6.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
35,5,20.0,5.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
35,6,20.0,5.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
35,7,20.0,5.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
35,8,20.0,7.0,10.0,1.0,4.0,0.888889165728404,False,False,False,8.0
35,9,20.0,6.0,6.0,1.0,4.0,0.888888936197505,False,False,False,9.0
35,10,20.0,4.0,10.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
35,11,24.0,1.0,10.0,10.0,4.0,0.9349506550134247,False,False,False,11.0
35,12,21.0,1.0,10.0,10.0,4.0,0.896760302785673,False,False,False,12.0
35,13,20.0,6.0,6.0,6.0,1.0,0.890234020913722,False,False,False,13.0
35,14,20.0,2.0,10.0,1.0,4.0,0.8891187561259517,False,False,False,14.0
35,15,20.0,1.0,10.0,1.0,4.0,0.8889281704952289,False,False,False,15.0
35,16,20.0,3.0,10.0,1.0,4.0,0.8888956016532495,False,False,False,16.0
35,17,20.0,2.0,10.0,1.0,,0.8888900360213399,True,False,False,17.0
36,0,30.0,9.0,10.0,1.0,4.0,0.0,False,False,False,0.0
36,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
36,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
36,3,20.0,8.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
36,4,20.0,6.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
36,5,20.0,6.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
36,6,20.0,5.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
36,7,20.0,5.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
36,8,20.0,7.0,10.0,1.0,4.0,0.888889165728404,False,False,False,8.0
36,9,20.0,6.0,6.0,1.0,4.0,0.888888936197505,False,False,False,9.0
36,10,20.0,4.0,10.0,10.0,3.0,0.8888888969733748,False,False,False,10.0
36,11,24.0,1.0,10.0,10.0,4.0,0.9349506550134247,False,False,False,11.0
36,12,21.0,5.0,10.0,10.0,3.0,0.896760302785673,False,False,False,12.0
36,13,24.0,1.0,10.0,10.0,4.0,0.9362957856567142,False,False,False,13.0
36,14,21.0,2.0,10.0,1.0,4.0,0.8969901697866461,False,False,False,14.0
36,15,20.0,1.0,10.0,1.0,4.0,0.8902733024797171,False,False,False,15.0
36,16,20.0,10.0,10.0,1.0,,0.8891254688834178,True,False,False,16.0
37,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
37,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
37,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
37,3,20.0,10.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
37,4,20.0,10.0,10.0,1.0,4.0,0.8892135119934819,False,False,False,4.0
37,5,20.0,10.0,10.0,1.0,4.0,0.8889443631581516,False,False,False,5.0
37,6,20.0,10.0,10.0,1.0,4.0,0.8888983687888303,False,False,False,6.0
37,7,20.0,10.0,10.0,1.0,4.0,0.8888905088922543,False,False,False,7.0
37,8,20.0,8.0,8.0,1.0,4.0,0.888889165728404,False,False,False,8.0
37,9,20.0,6.0,6.0,1.0,4.0,0.888888936197505,False,False,False,9.0
37,10,20.0,10.0,5.0,10.0,1.0,0.8888888969733748,False,False,False,10.0
37,11,20.0,10.0,6.0,10.0,3.0,0.8888888902704324,False,False,False,11.0
37,12,24.0,10.0,3.0,10.0,3.0,0.9349506538679707,False,False,False,12.0
37,13,29.0,5.0,1.0,1.0,4.0,0.9888838320759128,False,False,False,13.0
37,14,19.0,9.0,1.0,1.0,,0.3175382963248395,True,False,True,14.0
38,0,30.0,10.0,10.0,1.0,4.0,0.0,False,False,False,0.0
38,1,26.0,10.0,10.0,1.0,4.0,0.9539382352570078,False,False,False,1.0
38,2,21.0,10.0,10.0,1.0,4.0,0.9000050568533211,False,False,False,2.0
38,3,20.0,7.0,10.0,1.0,4.0,0.8907885112081384,False,False,False,3.0
